frame,pa_x,pa_y,pa_z,po_a,po_x,po_y,po_z,pav_x,pav_y,pav_z,rsa_x,rsa_y,rsa_z,rso_a,rso_x,rso_y,rso_z,rsav_x,rsav_y,rsav_z,lsa_x,lsa_y,lsa_z,lso_a,lso_x,lso_y,lso_z,lsav_x,lsav_y,lsav_z,lula_x,lula_y,lula_z,lulo_a,lulo_x,lulo_y,lulo_z,lulav_x,lulav_y,lulav_z,llla_x,llla_y,llla_z,lllo_a,lllo_x,lllo_y,lllo_z,lllav_x,lllav_y,lllav_z,lfa_x,lfa_y,lfa_z,lfo_a,lfo_x,lfo_y,lfo_z,lfav_x,lfav_y,lfav_z,label,subject_id
23788,-0.570691,0.0872,0.571274,0.686443,-0.107422,-0.173395,0.69799,-0.109005,0.726306,0.09676,-0.431023,0.338667,2.764091,0.324731,-0.401473,0.30215,-0.801296,-0.018348,0.783428,-0.227914,-0.758332,-0.393039,3.133135,0.708826,-0.446857,0.313535,-0.446743,-0.273958,1.251028,-0.092439,0.301068,0.275944,0.407901,0.176887,-0.075777,0.682673,0.70493,-0.176708,-0.076021,0.27922,0.301068,0.275944,0.407901,0.176887,-0.075777,0.682673,0.70493,0.007734,-0.00192,0.011575,0.021626,-0.025824,0.028538,0.111222,-0.195496,-0.264915,-0.937673,-0.273958,1.251028,-0.092439,2,7
23789,-0.722558,0.122739,0.366688,0.686886,-0.104532,-0.169299,0.698999,-0.117566,0.60915,0.09166,-0.082367,0.187693,3.465405,0.321188,-0.406296,0.306226,-0.798741,0.099627,0.969812,-0.304337,-0.500825,0.049447,4.107841,0.704787,-0.451378,0.320685,-0.443502,-0.188446,1.257561,-0.135252,0.941146,0.003958,0.353686,0.176107,-0.077387,0.682763,0.704863,-0.055373,-0.076773,0.230942,0.941146,0.003958,0.353686,0.176107,-0.077387,0.682763,0.704863,0.016522,-0.026644,0.216879,0.332521,-0.335207,0.041304,0.11156,-0.195689,-0.264779,-0.937631,-0.188446,1.257561,-0.135252,2,7
23790,-1.29226,0.077722,0.326023,0.687001,-0.101889,-0.165629,0.700154,-0.110116,0.546601,0.086921,-0.458642,0.47135,3.969911,0.31772,-0.41215,0.310285,-0.795556,0.110489,0.996266,-0.200658,-0.421953,-0.195884,4.430515,0.701917,-0.455638,0.32492,-0.440605,-0.184844,0.848333,0.018689,1.067373,-0.202122,0.441804,0.175142,-0.078275,0.682939,0.704835,-0.047422,0.004148,0.157191,1.067373,-0.202122,0.441804,0.175142,-0.078275,0.682939,0.704835,-0.000192,0.009659,0.106889,0.021755,-0.174599,0.078836,0.112126,-0.195823,-0.264026,-0.937748,-0.184844,0.848333,0.018689,2,7
23791,-1.722739,-0.17722,0.392783,0.687113,-0.099939,-0.162719,0.701007,-0.097538,0.42206,0.057848,-0.742657,-0.184268,3.917037,0.315685,-0.415319,0.312378,-0.793898,0.039171,0.536123,-0.12477,-0.120163,-0.725532,3.539485,0.700927,-0.457647,0.326625,-0.438835,-0.070121,0.381267,0.073706,0.99266,-0.117854,0.527045,0.174305,-0.077827,0.682763,0.705262,0.048843,0.10349,0.049704,0.99266,-0.117854,0.527045,0.174305,-0.077827,0.682763,0.705262,-0.025387,0.00161,0.112803,-0.188209,0.237538,-0.073198,0.11268,-0.195894,-0.263292,-0.937873,-0.070121,0.381267,0.073706,2,7
23792,-1.803392,-0.304825,0.459791,0.687204,-0.098928,-0.160969,0.701465,-0.069949,0.242179,0.022695,-0.565688,-0.418645,3.929949,0.313626,-0.417269,0.314291,-0.792936,0.040778,0.379368,-0.19022,-0.332256,-0.994927,3.332052,0.699587,-0.459594,0.329306,-0.436932,-0.027699,0.481131,0.010535,0.642083,-0.198073,0.192314,0.173933,-0.075988,0.682675,0.70564,0.070833,0.184474,-0.105466,0.642083,-0.198073,0.192314,0.173933,-0.075988,0.682675,0.70564,-0.023577,0.01079,0.042503,-0.238606,0.318191,-0.090729,0.112942,-0.196027,-0.263,-0.937896,-0.027699,0.481131,0.010535,2,7
23793,-1.694085,-0.335392,0.394554,0.687357,-0.098493,-0.160144,0.701565,-0.031907,0.114337,-0.012343,-0.333956,-0.165001,4.378907,0.311082,-0.420443,0.31693,-0.791209,0.068389,0.579761,-0.19777,-0.599833,-0.968967,4.203802,0.696851,-0.462193,0.333733,-0.435198,-0.074524,0.707636,-0.147345,0.280878,-0.086622,0.103305,0.173715,-0.073848,0.682792,0.705808,0.044159,0.199721,-0.149477,0.280878,-0.086622,0.103305,0.173715,-0.073848,0.682792,0.705808,0.019687,-0.016067,0.078413,0.183678,0.084431,0.011704,0.113048,-0.19629,-0.26305,-0.937814,-0.074524,0.707636,-0.147345,2,7
23794,-1.715325,-0.341756,0.445183,0.68753,-0.098429,-0.160123,0.701409,0.010311,0.014198,-0.032769,-0.383166,0.311432,4.659562,0.309558,-0.423449,0.318344,-0.789634,0.003842,0.471689,-0.051083,-0.406154,-0.493372,4.836758,0.695414,-0.463037,0.336232,-0.434676,-0.005075,0.335659,-0.144074,-0.092247,-0.218362,0.253827,0.173783,-0.071751,0.682936,0.705868,0.034378,0.172191,-0.172574,-0.092247,-0.218362,0.253827,0.173783,-0.071751,0.682936,0.705868,0.003589,0.023493,-0.088931,0.014513,-0.189507,0.020928,0.113166,-0.196526,-0.262895,-0.937794,-0.005075,0.335659,-0.144074,2,7
23795,-1.615061,-0.334239,0.55357,0.687783,-0.09907,-0.161054,0.700857,0.037505,-0.114995,-0.043152,-0.295251,0.052818,4.489015,0.309583,-0.423414,0.318234,-0.789687,-0.028822,0.046278,-0.024077,-0.18663,-0.369523,4.49854,0.696138,-0.461658,0.335949,-0.435204,0.047867,-0.115121,-0.033523,-0.000837,-0.152394,0.373301,0.17405,-0.070336,0.682415,0.706449,0.119404,0.089689,-0.104852,-0.000837,-0.152394,0.373301,0.17405,-0.070336,0.682415,0.706449,-0.006549,0.016523,-0.13312,-0.09049,-0.100038,0.029496,0.113424,-0.196643,-0.262558,-0.937833,0.047867,-0.115121,-0.033523,2,7
23796,-1.623056,-0.292128,0.541405,0.687714,-0.100192,-0.162707,0.700383,0.056578,-0.23213,-0.041534,-0.27506,0.181147,4.276721,0.309285,-0.422079,0.318653,-0.79035,0.047626,-0.137174,-0.133419,-0.20896,-0.604254,4.054358,0.696834,-0.460598,0.335096,-0.435869,0.049501,-0.195495,-0.022673,-0.264583,-0.242861,0.004434,0.174638,-0.06863,0.681693,0.707168,0.158223,0.084068,-0.163422,-0.264583,-0.242861,0.004434,0.174638,-0.06863,0.681693,0.707168,0.01491,-0.008559,-0.076394,-0.043589,-0.025899,-0.002957,0.113657,-0.196744,-0.262059,-0.937923,0.049501,-0.195495,-0.022673,2,7
23797,-1.667161,-0.194486,0.374097,0.687388,-0.102085,-0.16516,0.699857,0.058156,-0.368567,-0.029716,-0.259595,0.249755,4.356732,0.309213,-0.42117,0.318989,-0.790727,0.046422,-0.094149,-0.080778,-0.47781,-0.554073,4.153373,0.697109,-0.459414,0.334862,-0.436858,0.056088,-0.151122,-0.110897,-0.480416,-0.151086,-0.222623,0.175066,-0.067288,0.681228,0.707639,0.107118,0.069663,-0.12741,-0.480416,-0.151086,-0.222623,0.175066,-0.067288,0.681228,0.707639,0.01643,0.008668,-0.048109,0.03255,-0.059443,0.041616,0.11394,-0.196938,-0.261649,-0.937962,0.056088,-0.151122,-0.110897,2,7
23798,-1.591504,-0.103818,0.364683,0.686882,-0.104659,-0.168162,0.699258,0.047343,-0.475507,-0.027309,-0.464657,0.26865,4.513976,0.309783,-0.420115,0.318567,-0.791235,0.007272,-0.167136,0.007937,-0.500585,-0.328855,4.389723,0.697974,-0.457293,0.333798,-0.438513,0.096749,-0.329953,-0.127706,-0.578541,-0.02953,-0.298413,0.175724,-0.065934,0.680891,0.707928,0.083454,0.053144,-0.152735,-0.578541,-0.02953,-0.298413,0.175724,-0.065934,0.680891,0.707928,0.016094,0.020725,-0.039316,-0.085188,-0.02957,-0.014544,0.114254,-0.197072,-0.261111,-0.938045,0.096749,-0.329953,-0.127706,2,7
23799,-1.704693,0.022943,0.42349,0.686122,-0.108021,-0.172003,0.698557,0.051766,-0.617265,-0.019819,-0.449504,0.260009,4.352811,0.311387,-0.416968,0.316744,-0.793,-0.043792,-0.520845,0.050076,-0.414208,-0.343626,4.13926,0.700047,-0.453759,0.330962,-0.441022,0.153955,-0.648071,-0.09507,-0.64014,0.249911,-0.14753,0.176173,-0.065678,0.680875,0.707855,0.00178,-0.019215,-0.055552,-0.64014,0.249911,-0.14753,0.176173,-0.065678,0.680875,0.707855,0.019341,0.023774,-0.037342,-0.016554,0.132985,-0.09217,0.114484,-0.197103,-0.260589,-0.938156,0.153955,-0.648071,-0.09507,2,7
23800,-1.628882,0.160971,0.257893,0.685144,-0.112262,-0.17693,0.697618,0.072633,-0.787954,-0.025179,-0.6763,0.166819,4.067347,0.313274,-0.412108,0.31496,-0.795504,0.010094,-0.73013,-0.017725,-0.565956,-0.54509,3.784232,0.702571,-0.449646,0.327101,-0.444091,0.150774,-0.813203,-0.085601,-0.314764,0.315427,0.171471,0.176153,-0.066656,0.680927,0.707719,-0.038882,-0.084722,0.083392,-0.314764,0.315427,0.171471,0.176153,-0.066656,0.680927,0.707719,0.000875,0.022695,-0.069978,-0.12657,0.081987,-0.032594,0.114595,-0.197022,-0.260221,-0.938262,0.150774,-0.813203,-0.085601,2,7
23801,-1.70033,-0.062856,0.26235,0.684148,-0.116889,-0.182563,0.696383,0.10227,-0.869913,-0.025367,-1.032751,0.252205,3.776907,0.315727,-0.406726,0.312696,-0.798193,-0.00533,-0.807343,0.025174,-0.989354,-0.461543,3.554687,0.705058,-0.444866,0.323469,-0.44761,0.166986,-0.849873,-0.155197,-0.360918,0.144525,0.098996,0.175743,-0.067466,0.681009,0.707665,-0.037029,-0.034026,0.110009,-0.360918,0.144525,0.098996,0.175743,-0.067466,0.681009,0.707665,-0.000355,0.001161,-0.10984,-0.058703,0.161374,-0.037778,0.114667,-0.196952,-0.260078,-0.938307,0.166986,-0.849873,-0.155197,2,7
23802,-1.467623,-0.276597,0.259034,0.682862,-0.122112,-0.189184,0.69498,0.139396,-1.02218,-0.035333,-1.01981,-0.002322,3.833928,0.318309,-0.401674,0.309808,-0.800847,-0.059564,-0.823697,0.089894,-1.064698,-0.339631,3.582511,0.70763,-0.439568,0.319483,-0.45163,0.209758,-0.93997,-0.203258,-0.42291,0.233776,-0.010686,0.174439,-0.068141,0.681104,0.707831,-0.021825,0.049233,0.173651,-0.42291,0.233776,-0.010686,0.174439,-0.068141,0.681104,0.707831,-0.005723,-0.009066,-0.081039,0.000654,0.014906,0.05624,0.114686,-0.196995,-0.260017,-0.938313,0.209758,-0.93997,-0.203258,2,7
23803,-1.189565,-0.373891,0.097064,0.681374,-0.127817,-0.196718,0.693321,0.179193,-1.145587,-0.037016,-1.229327,0.041709,4.002405,0.320866,-0.395634,0.306872,-0.803958,-0.044458,-0.941635,0.035546,-1.228811,-0.352968,3.699144,0.710783,-0.433441,0.314365,-0.45617,0.229597,-1.130663,-0.188055,-0.289221,0.143661,-0.0014,0.172918,-0.06807,0.681179,0.708139,0.00543,0.131133,0.134147,-0.289221,0.143661,-0.0014,0.172918,-0.06807,0.681179,0.708139,0.002212,-0.013409,-0.026498,-0.157828,0.316722,-0.163281,0.114556,-0.197033,-0.260207,-0.938268,0.229597,-1.130663,-0.188055,2,7
23804,-0.98408,-0.255754,0.009829,0.679638,-0.134162,-0.204956,0.691437,0.186899,-1.265718,-0.038899,-1.195277,0.079363,3.897216,0.323818,-0.387991,0.303156,-0.8079,-0.069654,-1.180301,0.019762,-0.989806,-0.318864,3.661261,0.714425,-0.426579,0.307937,-0.461305,0.223698,-1.33197,-0.171812,-0.067964,0.0343,0.134353,0.171867,-0.067386,0.680862,0.708765,0.081147,0.139201,0.053971,-0.067964,0.0343,0.134353,0.171867,-0.067386,0.680862,0.708765,0.024928,-0.025077,0.011751,-0.12476,-0.04987,-0.041084,0.114189,-0.196932,-0.260572,-0.938233,0.223698,-1.33197,-0.171812,2,7
23805,-0.884994,-0.22003,0.004495,0.677527,-0.140847,-0.21383,0.68949,0.20762,-1.355971,-0.010964,-1.301729,0.038277,3.534896,0.327233,-0.37924,0.298723,-0.812318,-0.091725,-1.354623,0.039176,-1.186009,-0.264978,3.432857,0.718219,-0.419495,0.300537,-0.466758,0.185226,-1.449518,-0.149138,0.051533,0.089923,0.023092,0.170868,-0.06701,0.680196,0.709681,0.128725,0.103799,0.083582,0.051533,0.089923,0.023092,0.170868,-0.06701,0.680196,0.709681,0.017088,-0.020371,-0.073786,-0.124582,-0.11034,0.026697,0.113831,-0.196671,-0.260727,-0.938288,0.185226,-1.449518,-0.149138,2,7
23806,-0.741668,-0.134127,-0.159652,0.674985,-0.148349,-0.223639,0.687295,0.217858,-1.514832,-0.000602,-1.224197,0.199758,3.32702,0.33065,-0.369477,0.294329,-0.817024,-0.058183,-1.464911,-0.010051,-1.549425,-0.393007,3.045566,0.722531,-0.411642,0.291834,-0.47258,0.19153,-1.642068,-0.114341,0.319132,0.17479,0.003423,0.169507,-0.06752,0.679917,0.710226,0.04447,0.06299,0.17604,0.319132,0.17479,0.003423,0.169507,-0.06752,0.679917,0.710226,-0.015705,-0.000938,-0.152787,-0.15703,0.065919,-0.036305,0.113444,-0.196242,-0.260849,-0.938391,0.19153,-1.642068,-0.114341,2,7
23807,-0.839818,-0.114969,-0.336629,0.672181,-0.156443,-0.234124,0.684751,0.227711,-1.623629,0.006963,-1.710405,0.228399,3.07674,0.334508,-0.359495,0.289915,-0.821472,-0.026206,-1.509024,0.037031,-1.922537,-0.380105,2.860305,0.726553,-0.40384,0.283016,-0.478472,0.170698,-1.677598,-0.127126,0.79331,0.122357,0.139612,0.168754,-0.06756,0.67967,0.710638,0.042852,0.05755,0.093391,0.79331,0.122357,0.139612,0.168754,-0.06756,0.67967,0.710638,-0.021268,0.02224,-0.121674,-0.082903,0.17039,-0.014656,0.11296,-0.195791,-0.261128,-0.938466,0.170698,-1.677598,-0.127126,2,7
23808,-0.506301,-0.01987,-0.491557,0.668949,-0.165126,-0.245212,0.681991,0.230808,-1.744747,0.001616,-1.645309,0.016291,2.915621,0.338626,-0.348732,0.285458,-0.825973,0.014092,-1.581375,0.034809,-1.61199,-0.238642,3.038697,0.730228,-0.396143,0.274153,-0.484435,0.133307,-1.632008,-0.150047,1.023187,0.291403,0.240805,0.168292,-0.067199,0.679503,0.710941,0.040098,0.0641,0.022352,1.023187,0.291403,0.240805,0.168292,-0.067199,0.679503,0.710941,-0.043287,0.068793,-0.041743,0.156669,-0.07819,0.094347,0.112427,-0.195429,-0.261525,-0.938495,0.133307,-1.632008,-0.150047,2,7
23809,-0.361079,-0.004044,-0.631289,0.665439,-0.174269,-0.25695,0.678821,0.253661,-1.850937,-0.009117,-1.846101,-0.033992,2.699035,0.34314,-0.337449,0.280423,-0.83051,-0.006501,-1.671463,0.079036,-1.909653,-0.333074,2.886078,0.734516,-0.387189,0.264108,-0.490731,0.193184,-1.844631,-0.128826,1.143099,0.649405,0.581661,0.167797,-0.06707,0.679302,0.711262,0.039491,0.046556,0.044842,1.143099,0.649405,0.581661,0.167797,-0.06707,0.679302,0.711262,-0.072068,0.099506,0.027512,-0.027405,0.191856,-0.026557,0.11198,-0.195195,-0.261965,-0.938474,0.193184,-1.844631,-0.128826,2,7
23810,-0.16219,0.027379,-0.832691,0.661757,-0.183994,-0.269403,0.675015,0.281607,-1.973962,-0.048606,-1.859958,-0.051404,2.3834,0.348074,-0.325391,0.274711,-0.835164,-0.028677,-1.795453,0.117366,-2.05042,-0.372887,2.439781,0.739461,-0.376902,0.252506,-0.497376,0.238921,-2.097332,-0.09096,1.163872,0.443434,0.709646,0.167558,-0.066707,0.678383,0.71223,0.160307,0.036261,0.022718,1.163872,0.443434,0.709646,0.167558,-0.066707,0.678383,0.71223,-0.070671,0.126294,0.084737,-0.043879,0.066816,-0.012186,0.111455,-0.195013,-0.262651,-0.938383,0.238921,-2.097332,-0.09096,2,7
23811,0.101809,-0.101933,-0.89265,0.658062,-0.193843,-0.282121,0.670662,0.310905,-2.017464,-0.089091,-1.928795,-0.123673,2.079498,0.353408,-0.312931,0.268604,-0.83966,-0.030326,-1.859307,0.166369,-2.09406,-0.329165,2.042313,0.744287,-0.366075,0.240571,-0.504134,0.258381,-2.160572,-0.109537,1.220312,0.327497,0.432525,0.167761,-0.066041,0.67684,0.71371,0.264913,0.017779,-0.024459,1.220312,0.327497,0.432525,0.167761,-0.066041,0.67684,0.71371,-0.054798,0.167868,0.200185,0.185333,-0.030929,-0.063852,0.110992,-0.194837,-0.263266,-0.938302,0.258381,-2.160572,-0.109537,2,7
23812,0.358361,-0.182194,-0.877091,0.654208,-0.203938,-0.295336,0.665731,0.34748,-2.095447,-0.118479,-2.016794,-0.157593,1.864176,0.35898,-0.299901,0.262381,-0.844008,-0.00394,-1.923739,0.182508,-2.225252,-0.266454,1.743809,0.748888,-0.355058,0.228415,-0.51081,0.254851,-2.181762,-0.111769,1.197201,0.369128,0.060131,0.167149,-0.065878,0.675863,0.714794,0.16779,0.049182,0.073743,1.197201,0.369128,0.060131,0.167149,-0.065878,0.675863,0.714794,-0.064679,0.208827,0.139582,-0.068903,-0.163208,0.109738,0.110564,-0.194651,-0.263735,-0.938259,0.254851,-2.181762,-0.111769,2,7
23813,0.558353,-0.339129,-0.683829,0.650361,-0.214465,-0.30901,0.65996,0.379143,-2.184657,-0.177825,-2.472571,-0.262287,1.50168,0.364657,-0.286489,0.255797,-0.848244,-0.016662,-2.032414,0.203687,-2.687982,-0.270538,1.604737,0.75319,-0.34411,0.21615,-0.517274,0.279619,-2.239657,-0.101771,1.115586,0.220559,0.091194,0.166222,-0.06556,0.675756,0.715141,0.031736,0.104345,0.082232,1.115586,0.220559,0.091194,0.166222,-0.06556,0.675756,0.715141,-0.068639,0.19885,0.098542,0.027213,-0.058867,0.033476,0.110268,-0.1944,-0.264015,-0.938267,0.279619,-2.239657,-0.101771,2,7
23814,1.535129,-0.121933,-0.492228,0.64643,-0.224652,-0.322801,0.653804,0.428532,-2.18143,-0.196538,-2.015472,-0.429946,1.260551,0.370541,-0.272265,0.248809,-0.852447,-0.013637,-2.082859,0.210616,-2.288317,-0.11059,1.609092,0.75791,-0.331959,0.202948,-0.523629,0.306505,-2.335773,-0.061518,0.856042,0.210269,0.170611,0.164931,-0.064621,0.675668,0.715608,0.05157,0.183671,0.049632,0.856042,0.210269,0.170611,0.164931,-0.064621,0.675668,0.715608,-0.070038,0.215945,0.049451,-0.024238,-0.002036,0.031632,0.109986,-0.194253,-0.264277,-0.938257,0.306505,-2.335773,-0.061518,2,7
23815,1.844907,0.257382,-0.413014,0.642596,-0.233842,-0.33582,0.647776,0.443067,-2.036106,-0.176207,-1.957126,-0.509926,1.061869,0.376324,-0.257555,0.241826,-0.856485,0.010478,-2.123976,0.193116,-2.163261,-0.212927,1.295077,0.76297,-0.31859,0.188549,-0.529931,0.357231,-2.527229,-0.017307,0.570482,0.013667,0.069878,0.162895,-0.063604,0.676188,0.715674,-0.037219,0.259774,0.094621,0.570482,0.013667,0.069878,0.162895,-0.063604,0.676188,0.715674,-0.054749,0.201699,0.056485,0.137813,0.08024,-0.07128,0.109763,-0.194305,-0.264632,-0.938173,0.357231,-2.527229,-0.017307,2,7
23816,1.825782,0.79174,-0.609171,0.63872,-0.241918,-0.347826,0.642285,0.427568,-1.857949,-0.114915,-2.013386,-0.654211,1.121058,0.38197,-0.241661,0.23485,-0.860549,0.059979,-2.242067,0.143266,-1.952764,-0.456753,0.677181,0.768129,-0.30409,0.17313,-0.536221,0.40042,-2.694197,0.003298,0.02059,-0.095312,0.193195,0.160711,-0.062185,0.676725,0.715785,-0.028473,0.306969,0.075574,0.02059,-0.095312,0.193195,0.160711,-0.062185,0.676725,0.715785,-0.04953,0.211346,0.021672,0.01912,0.012361,0.058553,0.1095,-0.194416,-0.264994,-0.938078,0.40042,-2.694197,0.003298,2,7
23817,1.481345,0.670965,-0.400562,0.634689,-0.249438,-0.358683,0.637414,0.35129,-1.715522,-0.065346,-2.259735,-0.519479,0.680049,0.387668,-0.223601,0.226635,-0.865074,0.020159,-2.537557,0.102496,-1.926011,-0.44953,0.331627,0.772527,-0.289915,0.158468,-0.542253,0.397315,-2.578352,-0.042735,-0.423758,0.094689,0.399963,0.158737,-0.060775,0.676541,0.71652,0.085734,0.27983,0.075573,-0.423758,0.094689,0.399963,0.158737,-0.060775,0.676541,0.71652,-0.088327,0.227174,-0.033313,-0.063456,0.309006,-0.085912,0.109154,-0.194536,-0.265504,-0.937949,0.397315,-2.578352,-0.042735,2,7
23818,1.415336,0.240936,-0.292561,0.62987,-0.258051,-0.36975,0.632422,0.265981,-1.852631,-0.054876,-2.15497,-0.203689,0.406001,0.393023,-0.20379,0.217986,-0.869761,0.043172,-2.734532,0.023448,-2.144086,-0.156659,0.88085,0.776171,-0.275526,0.145127,-0.548253,0.477806,-2.454113,-0.139036,-0.858679,0.247017,0.329019,0.156841,-0.060365,0.675571,0.717887,0.18608,0.177225,0.167933,-0.858679,0.247017,0.329019,0.156841,-0.060365,0.675571,0.717887,-0.109529,0.228997,0.050542,-0.181512,0.320809,-0.028451,0.108565,-0.194753,-0.266496,-0.937691,0.477806,-2.454113,-0.139036,2,7
23819,1.530677,-0.177182,-0.093009,0.624478,-0.267476,-0.380769,0.627295,0.19011,-1.94278,-0.055284,-2.461354,-0.144717,0.064214,0.398028,-0.184619,0.209218,-0.873909,0.012655,-2.740819,0.040387,-2.732473,-0.354122,0.300505,0.780081,-0.259712,0.128252,-0.554594,0.459488,-2.994585,-0.043618,-0.289537,0.82234,0.347489,0.155585,-0.061224,0.674265,0.719313,0.198703,0.014431,0.252774,-0.289537,0.82234,0.347489,0.155585,-0.061224,0.674265,0.719313,-0.084644,0.261593,0.175813,-0.035451,0.293061,-0.004542,0.107834,-0.19514,-0.267939,-0.937284,0.459488,-2.994585,-0.043618,2,7
23820,2.076593,-0.167525,-0.321764,0.619014,-0.276955,-0.391142,0.622195,0.133213,-1.898367,-0.074578,-1.868825,-0.630612,-0.138615,0.403433,-0.165969,0.199674,-0.877397,-0.073947,-2.628863,0.136166,-1.585239,-0.736724,-0.850963,0.784509,-0.241126,0.107924,-0.561031,0.426385,-3.411755,0.029251,0.352987,0.933079,-0.190971,0.154278,-0.062671,0.672718,0.720917,0.224528,-0.039756,0.27614,0.352987,0.933079,-0.190971,0.154278,-0.062671,0.672718,0.720917,-0.069737,0.33718,0.289585,0.182452,-0.089166,0.101999,0.10688,-0.196175,-0.269297,-0.936788,0.426385,-3.411755,0.029251,2,7
23821,2.079721,-0.006132,-0.424851,0.613648,-0.285892,-0.40102,0.617158,0.136855,-1.814435,-0.068012,-2.341862,-0.642103,-0.776766,0.408677,-0.145293,0.190248,-0.880727,0.037465,-2.829523,0.076116,-1.507638,-0.437681,-1.517242,0.787276,-0.224252,0.090637,-0.56718,0.426222,-2.980261,-0.121389,0.762906,0.684028,-0.54387,0.15119,-0.066425,0.672932,0.721035,-0.10397,-0.074232,0.575777,0.762906,0.684028,-0.54387,0.15119,-0.066425,0.672932,0.721035,-0.076723,0.378606,0.211322,-0.02869,-0.407986,0.051638,0.106573,-0.197406,-0.270188,-0.936307,0.426222,-2.980261,-0.121389,2,7
23822,1.949093,0.175178,-0.247532,0.608479,-0.294513,-0.410581,0.611914,0.153467,-1.76516,-0.093376,-2.098932,-0.539728,-1.45052,0.41348,-0.121801,0.180235,-0.884146,0.104191,-3.147437,-0.028597,-2.064166,-0.118082,-1.647537,0.78911,-0.208347,0.074584,-0.573005,0.39744,-2.778719,-0.176841,1.068909,0.36652,-0.644324,0.147057,-0.070914,0.674007,0.720458,-0.256222,-0.043306,0.706071,1.068909,0.36652,-0.644324,0.147057,-0.070914,0.674007,0.720458,-0.083425,0.361206,0.151574,-0.045378,-0.356188,0.099951,0.106421,-0.198091,-0.270458,-0.936102,0.39744,-2.778719,-0.176841,2,7
23823,1.918261,0.14897,-0.17537,0.603462,-0.30279,-0.419915,0.606485,0.176575,-1.722525,-0.109013,-1.509216,-0.407898,-2.067816,0.417987,-0.099053,0.170255,-0.886842,0.082509,-3.049834,-0.008336,-1.87861,-0.039393,-2.095135,0.791026,-0.190918,0.056069,-0.57852,0.37783,-3.109651,-0.093867,0.855522,-0.195254,-0.94807,0.141442,-0.075143,0.676356,0.718951,-0.449416,0.113546,0.786074,0.855522,-0.195254,-0.94807,0.141442,-0.075143,0.676356,0.718951,-0.068758,0.394771,-0.004509,-0.010299,-0.185121,0.013494,0.106415,-0.198481,-0.270507,-0.936006,0.37783,-3.109651,-0.093867,2,7
23824,2.1327,0.229662,-0.001843,0.598592,-0.311063,-0.429027,0.600719,0.183045,-1.710881,-0.151739,-1.346481,-0.545051,-2.702587,0.422105,-0.076792,0.16066,-0.888886,0.107942,-2.962977,-0.011542,-1.304705,-0.069931,-2.625031,0.792547,-0.173523,0.036214,-0.583479,0.276783,-3.219187,-0.037524,0.837788,-0.542903,-0.742379,0.133507,-0.079794,0.680177,0.716357,-0.692804,0.280754,0.98871,0.837788,-0.542903,-0.742379,0.133507,-0.079794,0.680177,0.716357,-0.042541,0.385082,0.055646,0.039733,-0.407703,0.116183,0.106599,-0.198558,-0.270145,-0.936073,0.276783,-3.219187,-0.037524,2,7
23825,1.872105,0.30323,0.344436,0.594207,-0.31856,-0.437405,0.595075,0.194075,-1.575522,-0.175944,-1.485143,-0.457819,-2.91045,0.425353,-0.054578,0.151667,-0.890558,0.182888,-3.030506,-0.079008,-1.615878,-0.00809,-2.845593,0.793153,-0.15871,0.017751,-0.587711,0.212069,-3.016896,-0.021063,1.00508,-0.267545,-0.444858,0.12562,-0.082743,0.684391,0.71343,-0.730284,0.427669,0.91145,1.00508,-0.267545,-0.444858,0.12562,-0.082743,0.684391,0.71343,-0.005257,0.345588,0.191511,0.036105,-0.08681,-0.036136,0.107086,-0.198931,-0.269441,-0.936141,0.212069,-3.016896,-0.021063,2,7
23826,1.861534,0.541486,0.21978,0.590421,-0.325371,-0.444983,0.589514,0.208219,-1.432041,-0.196564,-0.747685,-0.251793,-2.3631,0.428557,-0.033635,0.143089,-0.891478,0.162384,-2.744506,-0.035391,-1.44981,0.247532,-2.891239,0.793889,-0.142236,-0.001091,-0.591192,0.249167,-3.025919,0.034465,1.230502,-0.259519,0.422622,0.118017,-0.084457,0.68867,0.710403,-0.718228,0.508731,0.708792,1.230502,-0.259519,0.422622,0.118017,-0.084457,0.68867,0.710403,0.047528,0.350391,0.240667,-0.042266,-0.21226,-0.005304,0.107519,-0.198734,-0.268528,-0.936396,0.249167,-3.025919,0.034465,2,7
